economy,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023,YR2024
ARM,,,,,,,,,45.6989324054448,45.749756861728,47.4130437470384,48.2126693907876,49.9105094267778,50.7652583569469,52.6163051198371,53.9731853016919,53.2412027973394,53.0783701392799,55.6162023383919,60.3450320849135,61.9893697453885
ASM,,,,,,,,,,,,,,,,,,,,,
ATG,76.071148898087,75.4202660173805,71.5729334757608,71.1680731486854,70.9330112254288,71.4897424938562,73.6585518921479,75.0560291380288,72.675906501627,74.1365917448112,73.9444622042654,73.0844247026056,71.1511637447693,70.2893986887414,67.9048534037132,68.4305821629078,67.8301000676913,68.4400819281788,68.4082282185752,69.0617140789051,
AUS,64.3168864121386,64.4367967376177,63.8069766675422,64.3888123066094,64.5204265131048,64.0980944516659,65.7221133234751,64.6277803155417,65.156327929036,66.2010159886715,65.630632060795,67.1766453865526,68.1551944466641,66.9319819368015,66.5920108343803,66.0475607167608,66.2547020974296,65.7262019595193,63.3627768729711,63.6365823532904,66.1399054113301
AUT,59.9626359213759,60.1404134231844,60.2518374028565,59.9241173078912,60.4339457519,61.5565047607551,61.6368683831245,61.6607142402264,61.3539590600962,61.5862394505333,61.8415922139115,62.1631640037401,61.764351964317,61.8559536613009,62.2430323743685,62.5614077818279,62.8123620241372,62.30330605534,62.4358937094137,62.579986897047,63.9706809373681
AZE,31.7987854915477,25.0852465561988,23.5098313258154,21.755963399799,23.6588501440061,31.3211521986433,28.216178028965,27.7128374486387,29.522301196302,31.4925578357568,34.1869146526,40.6504229496138,39.322666701972,38.1231713246647,35.2831743494981,36.972533524144,42.3542363329985,37.7011733502712,32.0714593346256,39.7647496434616,42.3163443805061
BDI,33.9799370317603,37.1551607125713,38.410794717154,43.0883071581775,41.2312238931862,40.2616179915822,40.5940392163762,41.7536789897869,42.0859556112354,38.7863445996969,42.3702517475232,43.4303438397491,40.2511188119853,39.5777148070243,40.9310421788399,41.989857353193,47.1778946347437,43.6185071398906,43.4813280068521,43.6322546713513,43.22195252649
BEL,65.24479338804,65.8743326615868,66.148949028376,66.0540499955037,66.9573617790939,68.2494049346212,67.916796056848,68.1083915474617,68.6739965906651,68.8013394276922,69.2884674792442,69.4272004004447,69.5878866778803,69.4180202757195,69.6766949921631,69.5353313801023,70.3395076969123,70.7487167204956,69.470724775351,70.2566485434437,70.9861225353144
BEN,36.8973075406702,38.0187915766517,39.2378743115272,41.0098695799623,43.8028111047733,44.0902785058205,44.5474397323122,46.9792375495936,48.8721211959796,49.4207609001386,49.528551651517,49.2408968968993,48.2031996094347,48.4009792238265,48.8000788401919,48.0268213377537,47.8973320949726,45.8849731676344,46.8939149661431,47.7222264116164,48.8795399933978
BFA,46.4776363991653,44.5494891325644,47.138528226651,48.1789341308636,45.0673520982897,45.889730891061,42.120724852489,40.5626068793802,40.3188210511278,41.5589270375237,42.4959291277041,44.0578267356519,43.8058266776224,43.9679835884394,43.5508126426667,45.3162521473929,44.9534162457844,45.3590661191773,46.6196992594799,47.5753324078222,43.9471331300685
BGD,52.8058618188649,52.8799568974096,52.7445971888149,52.8840217973928,52.932121684056,53.3233235281853,53.4982962820487,53.045792114203,53.1515772385279,53.3901814188466,53.6357543166708,53.7138319423318,51.2078039865767,51.383900544644,50.890160724185,50.8492887427224,51.5113093348259,51.3015069352743,51.0380826788136,51.1119129405073,51.4166555046575
BGR,54.0545337686821,53.5290714639992,52.9401118883602,53.9231720397525,53.2162517660805,56.0934493454046,59.500569647052,57.5905061435305,57.1818718497871,58.1902311834487,58.7280722436486,58.2751717161103,57.5930646010408,57.9586661145076,60.9475532175592,61.496655695838,61.5163725088911,62.4283877983405,59.8938030075942,62.4320967681537,63.7625806598714
BHR,,,53.4635279305642,52.8099940272787,48.3070764329234,55.5964970660087,54.7856196764576,50.6068677586612,52.4449503421466,52.1331512230717,53.7209538895267,59.7147216888712,60.7104509663565,58.8266074582833,57.2061547726912,56.3995265649658,57.8230716997095,52.8740707167008,49.2411387955769,51.944952554339,53.1861438651827
BHS,82.3264633159181,82.1953599967467,78.9505520175072,82.0796847718193,81.2017860535816,82.3926363159139,81.1380222984698,79.8623696061248,76.9411589119809,79.0402184185656,78.3941251986247,76.8373656822329,76.489996549083,74.960030208325,75.138854218672,74.3692099118777,76.4657634707426,77.1770374678076,80.3098555063036,78.5584724286734,77.1859683694609
BIH,55.6072712671036,54.6379129823724,52.5945352093452,52.540030120643,53.6513192729013,55.6401320620725,55.5086584313191,55.814728624189,56.7861594532843,56.157123436097,56.7834638990021,54.9288452772086,54.1749753827059,54.4500637250392,53.7328144420159,54.5707623650675,54.6561575085516,53.8615361275146,54.5016857184557,55.9111157268349,56.5588566046908
BLR,41.8164578990954,39.6283221474447,40.8328812746793,40.4715469411405,37.9914446940769,42.1690842437222,43.4739988900999,44.138000618399,43.2927264636013,45.4217867161879,45.6522130319622,47.7416980416264,48.5229965560459,47.6337185881178,47.8104508104582,48.426692673832,49.0118941389573,48.6965100435891,48.2025487635555,48.8055640939767,49.6802343028905
BLZ,61.4908384647358,62.4890490283378,60.4547379942358,60.0995656727536,60.3511764708589,61.6208911929131,61.6120895941906,60.9175526201005,61.8058316187062,62.1685345621907,61.9065487529897,62.1638668983423,61.8503566890223,62.5535670175339,63.7964017954211,64.0698800810696,61.4327094532924,61.0977613188634,61.6054370183197,62.1308414974872,62.4409630969452
BMU,,,,,,,88.9208362436141,89.7451182071164,90.6870885586941,90.0702562855759,90.8153554387691,90.4111192642738,90.1322785177954,89.7082682984063,89.6168504272848,89.1451768143313,90.3342120439692,90.4980317658196,90.5814691973883,91.4561682722087,
BOL,49.2849694922866,46.8201969433938,43.1317849879713,42.5095719427825,40.496023654551,43.5085261772037,43.5524305510023,41.013191725216,40.4434919386356,40.2117817540524,41.4653506578459,45.97640028474,49.8023324477813,51.5106326361384,52.3312287295658,53.345193618041,55.7778796225764,52.5597373914027,52.8583667608579,53.7978016916653,53.36246116287
BRA,54.9204711079064,56.0758916063079,57.1381272137718,57.7262362197187,56.8048617741342,59.14505921907,57.6129219702781,57.5681693213714,58.7336025082152,59.6787579929242,61.250974009102,62.3078671737793,63.2036958322425,63.3386728622309,62.6533503532505,63.0678492508986,61.4484446411949,56.9133841883894,58.0872310746862,59.1789358564203,59.1707527174248
BRB,72.8538249383074,71.9348082209713,72.5253202066505,72.0320701543797,72.4635784858851,73.8293915639476,76.3903823441273,75.9027740989917,75.175520051376,75.5390669113495,75.4625840657581,74.7409246860823,75.0264335812216,73.4610207367393,74.1217437666092,74.411905515389,73.5706161400394,74.8619179325941,75.7026245842351,75.4999480843111,75.5343055861191
BRN,30.528204400637,27.7621281199365,26.2087407606151,27.7682953911214,24.7654962427286,33.6143461570051,32.5030436816898,27.3573206532471,28.2803646984425,31.2458789469641,32.8360352519913,39.4304335816622,42.9760421304837,40.8510759470592,37.3375698653062,38.1775985820028,41.4503545662141,37.6286451425038,32.5201826668198,38.8386100018623,38.9532912607223
BTN,40.8895511836735,42.9950210131867,42.6160321828383,39.530074582945,40.7035555813489,42.7819265616631,43.0053074381572,44.7529435650107,42.3928113368956,42.4570483572225,43.0401099714327,43.7448391110349,43.4015603426375,43.2393187922464,45.6144367238745,49.6273581830858,49.9816378154438,50.1791654417428,51.196794354919,52.7907800936768,
BWA,47.9542918751357,45.2838110727775,47.8447641984648,48.3122262132745,51.7687267100204,58.2732243529614,54.7364972019634,51.7079246698274,55.5813284118705,55.1237948788188,53.0342439684547,56.8759086148366,54.1248911898208,56.9680635291786,58.4362759257556,61.2229282385628,65.9173322923721,60.2496232733043,56.4282614493451,59.1937353860275,63.4944869983258
CAF,,,,,,29.3114300877529,29.3293728575983,28.5700359301451,30.8711017267223,40.8557991891824,42.740209795442,43.231643579841,42.7610872146136,42.9438787890876,43.0085884398546,40.1295759610892,39.0027421513241,42.4647199982968,42.4276300000596,40.5107724497781,42.0803155255449
CAN,62.4043589843411,62.0334657453398,62.7231931063883,63.0964212821521,62.7344542075025,66.8690424823749,65.7334191252823,64.7982061516417,65.1632411251064,65.1674412760895,64.9019974464847,67.0009977683349,67.9588532993538,67.1166720622468,66.8658461527451,67.6711634824727,69.5597799800588,66.3883076597889,,,
CEB,54.4754589397834,54.8039914937253,54.6558298248897,54.4600498476696,54.7108954392182,55.9653560783211,55.5056470161605,54.1251959280689,55.4127377843231,56.2267473948282,55.6112462807955,55.5740400644473,56.1847462933641,56.9602052846419,57.3904271394383,57.9300503914166,58.6562085669456,58.667680947341,58.9068071954799,59.6027691817906,60.5064509895957
CHE,69.7032556554531,69.6331213051923,69.478997451051,69.5055766597955,69.5719138580679,71.0151374038492,71.039676798755,70.7790766642343,71.4871665189024,71.3873520943911,71.7487842365361,72.031712565285,72.2578917141274,72.0901165918966,72.0635152908589,71.8618845905274,71.7504068814658,70.9325395130386,72.1713503788615,72.163278047058,72.0298166155219
CHI,,,,,,,,,,,,,91.7031586150337,91.3172323717833,91.4441519640902,91.3211954142842,91.6962766691705,90.4147685460997,90.9677077169345,91.1810100411747,
CHL,53.64534841734,52.1481091980374,48.4126070132585,49.5481523450583,54.4485312368393,55.5112499818484,53.8127811770917,54.3697640865635,56.2982132532287,57.2209852364053,57.1528758804213,58.3447093583013,58.9826363326027,58.2768071532191,58.0012686596891,58.8831754600692,56.3446145785556,54.9981243742139,55.3720887582081,57.6027444991353,56.0774691835569
CHN,42.0383247680055,42.1355659992365,42.6376503739806,43.7213258311976,43.7535960098397,45.3481536809041,45.126871988843,45.1659405665759,46.3528742639869,47.8217057140074,49.2348611102851,51.72839163487,53.2881936644189,53.541663396795,54.1051640361573,55.2295599322538,55.5482556415912,54.8181795722183,54.9575804271762,56.3379775668432,56.7483417417827
CIV,38.3730686607013,38.8167783655946,37.9448192296392,38.7672870732728,37.7795452078374,38.6653601228599,37.8322011028794,34.0131352473082,39.6867369938255,38.8134449737706,37.3151438010014,54.1326121734967,54.493573696894,55.7500354113374,55.6186479812729,54.9974768932861,55.5728121351951,54.1000329007516,52.9655573840158,52.2715206592214,51.8581209074307
CMR,48.1104019430089,48.1626860371302,47.9296207330584,49.1015543996337,49.5994999231808,50.6233092722091,50.6327279323192,51.7703818821919,50.7616920668838,50.3174153036428,50.4278201457651,49.5603216890022,50.4664605241712,50.3626877993823,50.4464488185533,51.0268734763051,51.7619207732303,50.9412872338294,49.4045983659894,50.8743844860078,50.7191439587575
COD,40.173975662304,44.6160533240911,44.9515505509654,43.5982480710875,44.4684392267681,42.0586123920764,37.5993158688842,40.2616539649032,39.5487534325728,40.9779095596647,41.408347283971,42.3570507639146,44.4535955216769,45.173960243307,46.4519161839569,49.4130479383798,48.5387767038177,42.7733743352095,43.7585675954837,45.9224027196,46.5724593741029
COG,28.6261096180471,29.4011383610328,30.4641799648533,35.7365110433718,29.2296120913724,33.8304898548024,25.4331744328979,25.5372291556931,26.9856799806227,28.5856778748643,31.9010854029803,39.1611584474461,47.2058789987295,41.6484311025105,34.7072948885714,39.0356482656264,49.9693238336694,42.6029216790532,37.3148215907803,40.4265379027812,45.0183730208308
COL,54.1525594452856,53.1705123121808,52.510717917003,52.954917784115,52.0115244022713,53.4800448189101,53.3990736315847,51.4400918867312,51.9873009585796,53.3511741467848,54.6340753673796,56.2155458237437,56.8986156229234,57.6083331251066,57.6526815895265,58.1364591705438,60.1218262723705,58.19295777246,54.908743854001,56.7402222191369,58.1429719176746
COM,54.5343190862136,54.5345549922057,54.5342926673759,54.2987882798195,55.7844251162305,53.5201608357446,53.1898732144818,53.6020289217801,54.0415867747774,53.0564434539285,53.780159708536,54.8995438267195,54.1737474981062,54.1994429016851,52.6503579124895,51.8874948328209,51.4464133331555,51.1018001492833,51.1982629052083,50.5781728477271,50.070252624186
CPV,71.9184489648669,71.7877348277842,72.5890097387261,67.317461028727,66.4825423782969,66.710352533179,67.4390099531524,67.2515707697687,68.6678487003577,68.0412785531692,67.549886141101,67.1524928863825,69.284837494372,69.6071007918803,67.4290612920901,69.8257387373996,65.9834164849906,68.5396766166644,69.0054495299915,68.8870203755182,68.7245545404623
CRI,57.2988154289491,57.7916436421547,58.1777820197184,57.9758953727124,59.4254091302356,61.0597628286368,61.907753060789,63.1820860244227,64.286092711917,65.5704372632595,66.3984214219483,67.2979590735582,67.455208004105,68.3430015552082,68.6706106301098,69.2049940233732,68.2324072882969,67.0794161390985,67.2830902367432,67.9930784438128,68.7833462139086
CSS,61.0578492016315,58.2033263332558,55.315957949264,55.7733097424101,51.5437717541151,59.2916267165611,58.5939485919982,56.4041313152418,58.3329097956002,59.5023670907867,60.5483273853871,63.3528179510647,64.6752758816535,63.2255346129644,62.810956344546,64.165295996713,63.8414295678783,59.3873457155976,54.5114758117754,56.8541372209082,52.0757212447216
CUB,71.4519802109782,72.9508509202811,73.2716124286159,72.4383530788906,72.3230981000324,72.4532860824742,72.469220246238,73.0062327873605,71.6574834907918,71.7698449732981,72.8847539119794,72.7584790113482,72.0484914241036,70.8170778538412,70.2144147452237,70.4057717669171,73.5095759743647,74.9617584158997,74.5950436981612,73.2022454972474,73.391823647738
CUW,77.9883008621289,77.9973255026024,76.0630112996805,74.9990954043439,76.0626774586038,74.4789705143764,77.0303910145171,75.4545740814872,75.3963705315805,72.8966336690468,72.0611331116034,71.640456982806,70.6734742771469,72.2757014993673,73.5237770159802,73.9043563248068,75.0892644588555,74.5606008288844,73.3790874308202,73.3089482693586,72.2960491757024
CYM,,,83.5483444755669,84.4321029664262,85.0079469959404,86.9002468526232,87.6099796702155,87.3133587201445,87.1902467935886,87.1980776190893,87.3154936804664,87.4373687362951,86.8623821329188,87.1042606022093,86.1171403825961,86.1669954169957,86.7889872062751,85.2433991012583,85.571568444444,85.9839412268875,
CYP,66.8237969620049,66.7369863544184,66.9928855593874,66.0995381791403,66.3692756373905,69.9768267979178,71.6413288911788,73.9856217691986,74.948228738595,76.1139226487119,75.8273775269052,75.5176128959667,74.5691185819827,74.1380086156061,73.4972493548522,73.2857142735047,74.5571998617301,75.7895819401386,77.1560605407942,76.2218713773525,76.4769046707826
CZE,54.7067356224235,54.6370936474549,54.4482943427268,54.3201070157384,55.1728220283319,55.7128174973799,56.2888177196257,55.1142697031149,55.1671455759611,54.9680487770361,54.5981250304078,54.3330095169346,54.8701536021871,55.6563920064008,57.0226523268952,57.8053442859741,59.5821298700586,60.8665523629247,59.7439357764226,59.6975973460946,60.1721452763251
DEU,63.442809545407,63.6742328149253,63.0772242784954,62.2339530017072,62.5997574615337,64.656391215612,62.7061554109343,62.0438601919976,61.8201108856563,62.3613630655019,62.2965551672491,62.6076196214484,62.3594067369594,62.4900468331378,62.7863181160328,63.0067735661299,63.8751333055131,63.5453543127468,63.4806825103587,63.6154489715143,64.0456505820091
DJI,,,,,,,,,,80.5749435790169,80.3757215180893,80.2864982413037,80.6844688233518,79.2106257072114,77.5190312641123,76.9845361801201,77.268147602583,75.1140795195897,76.3885243704718,77.1152748633996,76.0847593876274
DMA,59.434983942042,58.8080572980235,58.6514017528577,57.4030733352767,57.3467797316379,58.1997888188942,58.9739388153489,57.6624298701118,58.3212333447216,58.099811190046,58.2788057653599,59.9302671188507,58.9928188016829,61.6267602855903,55.0281206890453,55.1894222477723,59.6260896964605,56.5091521587515,58.6517027587724,58.3190086172998,56.9414724889515
DNK,62.0456817526564,61.7717624204858,61.1392957485577,61.664778544223,62.4413976054736,65.6486144762927,65.7784928937093,65.1652486553664,64.867511994022,65.5690146038965,65.9892898028769,66.268123644985,65.5816572655399,65.2651305462279,65.1569808657312,65.1563499910143,65.9864386706891,66.6398766336931,66.429806790063,63.9079515293954,63.5495635161649
DOM,55.1415803993543,55.767972107314,55.599825837468,54.9331736137856,57.520666714712,59.7079337570232,60.1184532953709,60.705409096801,61.2165323555741,60.4379125336437,60.4426676510354,61.0297558973097,62.0130672048251,62.1317869930781,61.067519765139,60.9652850214225,60.0654313134599,57.806877007564,58.3198656685618,59.5911487632596,59.8121925635257
DZA,41.318485873096,39.5234001714181,38.3695971271538,39.7143271260495,39.5735544641773,46.1374615012615,43.6024032576579,44.6513051761826,44.9114940485958,46.7933663667477,47.9036022305248,52.1103711658838,52.3939905220294,51.2221393515536,49.4261444653673,50.4800694011749,52.8041887035021,48.4879581553143,42.7463000437695,45.5476795606292,46.7949847002474
EAP,43.0970180621137,43.1030067066612,43.330414226962,44.0729048547298,43.7473719214296,45.1787676789801,45.0745754072153,45.0683326700005,46.1613737702065,47.5418623356681,48.8183482373092,51.1606182452437,52.5110930513767,52.714801039937,53.2620921982949,54.3079809895165,54.6229297749791,53.8600950634035,53.805154975469,55.1646300938583,55.5949652480887
EAR,54.7547024730808,54.0715712091341,53.4663984916638,53.5194424537064,53.0714729349307,55.1667195581361,53.8843422873611,53.3060942398738,53.6999197097307,54.9836482569485,55.8421509225114,58.0989695881577,58.1840646212486,57.8458525475376,57.384945146136,58.464149963253,58.487092485683,56.5965255731834,55.8428892008613,56.8905090899996,57.8036029225153
EAS,60.2782841726766,59.8486963437722,58.7878060388434,57.983068684518,57.5626717936698,58.3704501960771,57.2700863765782,56.9914649215757,57.1206696306885,56.69003236586,56.5906239129943,57.3240511752184,58.3754600496169,58.0546118038228,58.1643426769173,58.9067845580431,58.8866112287289,57.8760511291959,57.7507856727598,58.7192633318702,59.7384648383186
ECA,51.1895918128263,50.8031063911643,50.8323197316003,51.9556302744278,51.7192269299145,53.6955644906756,51.7583546259708,50.0970238576499,50.9912659248462,51.2535681404313,51.3403028418676,51.9349465866049,51.7968263026703,52.0391182831764,52.2612636500775,53.7145942837837,53.263221725417,51.6771178629159,51.5980178943879,54.0843038241587,56.2544636961472
ECS,63.4114836995138,63.1935293315746,62.7813140608574,62.7970836644216,62.9323163569758,65.1430235750221,64.1232406735217,63.5142118613246,63.6635419814154,63.9668589709579,64.2354086915096,64.490846890964,64.6428648601752,64.3776524001044,64.2695466423298,64.5365361289043,65.2440368273261,64.3639368097706,63.9636432065836,64.774229844005,65.3643363776306
ECU,55.5666641577838,54.4341944825683,52.4424149459359,51.9074780749157,50.1895274209096,54.7057842337508,53.5584229032423,51.5008663236349,51.742214810209,52.0189015811005,52.8341973543552,57.6066295867738,58.567451344755,58.0552249529581,58.7476436434848,59.4371120144712,61.3211703446141,58.4590001216096,58.2031787469141,58.6215899574019,57.156644024501
EGY,45.0910776839069,45.9292479108635,44.6899951432734,46.8939983888292,46.6682970407594,46.5660621761658,46.2327200397812,45.7160236306615,51.771621185884,52.3007390883681,52.320985915493,53.1705429845738,54.4832841219458,53.1699504909872,51.6422459388796,50.7617519656898,52.0271088645451,52.4773050081794,51.4288499840612,51.6487720818481,48.932455490468
EMU,64.1664881528749,64.39206816641,64.0910128375763,64.1164428289234,64.9495387510149,66.8478051514004,66.2455072147745,66.0495513670756,66.1749209971886,66.3983624665507,66.4513905924588,66.1390415567593,66.0861412510676,65.989029841529,66.0238715732895,66.1259960911126,66.5757038442762,65.9898884133739,65.990437839797,66.2621230668683,66.7886184228154
ERI,,,,,,,,,,,,,,,,,,,,,
ESP,60.126223898593,59.8643281809934,60.0821313145787,61.3507049847755,63.6271700202799,66.6845916550946,66.4836210538043,67.9189474964676,68.7981435648343,68.7816140367298,68.7044311125955,68.2307802691903,68.1684323760182,67.9841610086631,68.1207909749925,68.2703336497276,68.3951846151394,67.4549201359154,67.6016434775846,68.6891967410021,68.9025484059134
EST,59.5766460840652,59.0829427359463,57.8749883116134,57.0659796515862,59.5534896908476,60.8503056279613,59.9238449450358,58.4513474222125,59.1902030673717,59.7117104104209,59.8999341045038,60.7172758310752,60.8286220187256,61.1536734130969,61.6254146608775,62.3217011004787,63.9507885502749,62.7166747108643,62.7008753798491,65.135665233461,65.6971144966199
ETH,40.0736578229212,39.1449503016171,38.572635142107,39.1141105816058,37.9001296082826,38.7708154845259,41.7550740909194,41.4300565862634,38.5815204962798,39.6700979759192,39.8920084959331,39.5457091545031,36.7245794030803,36.6336554444575,36.4097339191287,37.1502538865175,36.8280723450653,36.5357433729545,36.5535172712856,36.9795925805402,37.4719406432574
EUU,63.5423034486024,63.7009400680502,63.3771346616295,63.3232964685769,64.0350280527628,65.9449069074044,65.2788802709265,64.9762600605835,65.2198901753438,65.5383930538048,65.564809771162,65.2469979403558,65.2339785341093,65.1720403908258,65.2112738822749,65.3362270629823,65.81525216431,65.291807964057,65.2372672118098,65.5019397315704,66.045750488089
FCS,,,,,,,,,,,,,,,,,,,,,
FIN,55.8179676328107,55.8548820035709,54.9435673749429,54.6891622429287,56.2220403288495,59.6038187470768,58.9677220471227,59.3372290101439,60.7916038686882,60.5650206145545,60.8821743460203,60.9404734718733,60.4690404557823,59.8466440593487,59.9098768892434,60.0093074736498,60.046026219716,60.1590262256597,59.4281097939016,61.7735882249458,62.2144997698967
FJI,52.8960175576911,57.3342242063492,56.805788910378,58.0868403154354,57.4671943482391,58.4838308163941,57.4879987562657,58.1562651146195,57.995596402467,56.8721322624871,55.5436806354039,55.437236334029,54.535348585053,54.4863657605154,53.9248445799443,55.442492054282,54.1448997175295,53.5005515879928,55.0130950968672,56.2280901064659,54.5684210526316
FRA,68.3406837903041,68.7116075234513,68.9051445140813,69.1752306377863,69.7683271007528,70.8157987420656,70.7106511172851,70.2766502820806,70.3954825743036,70.4096711493974,70.4282438710721,70.3090113135195,70.602995081322,70.3851824021717,70.1367025071467,70.1101608629661,70.9770173200242,70.6735726050728,71.7575436778909,70.2119038407892,70.9141844211851
FRO,56.5546007045252,57.5788875201365,55.2834890446465,55.9660407291348,59.080488746386,61.1013169332759,58.2040841225542,58.9737299852817,61.3919413919414,60.2369527087401,58.008658008658,56.9192123347,54.2284905640452,53.8171469228033,54.5831098396806,52.8236930407201,53.4756385279868,53.9100152625809,51.6929872566648,51.6383848050944,53.8269113084182
FSM,65.1987977846911,64.7410155298142,66.4424760860791,65.1456584467067,64.1765524432738,61.241642766988,60.4599492775652,58.2690332156308,56.5491492125965,59.207733215714,63.4913617473333,61.318216300117,60.9888923076923,60.7095264623955,66.7645153061224,66.1376395939086,66.9721350904673,66.3782785527854,69.080786975766,69.6296730871947,67.9119759103304
GAB,36.2849149195174,29.5650974359157,30.9213104046742,31.3484397338356,28.9831186458055,36.8182126957151,30.8276344945018,25.6325683424911,27.4556887815273,29.6057833629131,32.6789965337499,39.0291929804191,41.7428124794395,42.6496912552085,41.1181969705571,40.4703782489961,44.8162559688232,38.5759625636546,33.4380745108008,37.8093779849522,36.8219109135811
GBR,69.0003262647657,69.2939029352595,69.3450963411994,69.7684969475985,69.7952274879121,71.6961918167506,71.0022471298192,70.317944602966,70.5149769879678,70.0609589776152,70.1536905900912,70.4682430021328,70.9168452005357,70.8096710791704,70.7503687442985,70.9760621688525,72.1096426823299,72.1686675403806,72.4836484564399,72.4231913505155,72.4462431770253
GEO,51.6932504096984,51.088986223098,55.2244758845242,56.8436723981687,60.7122448872602,60.6555098409874,62.4461510677683,61.2165289857849,61.4683363802559,61.7606211819617,61.1488430742072,60.3920073520898,60.7126944436845,58.3264823415578,58.3496101291489,60.0997269034308,57.8886181686718,58.6985908372307,59.0492463628877,62.0559151852007,61.9845889346039
GHA,28.6782943752065,28.9146295321445,45.4706783561681,47.1685501017468,46.173896812569,47.9362071143916,48.1811608328439,45.844878600683,47.5829502482676,40.5885509559734,37.4136837490477,40.515265169488,43.9159268124684,43.4828610342125,43.6785254609153,45.1411499576786,45.1881802776604,45.322010852638,42.7760316675187,43.1127691349534,40.9369495390296
GIB,,,,,,,,,,,,,,,,,,,,,
GIN,26.9160103925124,25.9855472680562,44.9064387061431,45.5641193441512,43.7134631537269,44.2802622043022,43.4042055577507,43.876515571947,42.2230260009564,43.5254453103127,43.3533895682141,45.5062249188801,41.9293096001372,37.9415078481777,35.073938251438,35.2028277402344,36.7567524729286,36.1679565508537,37.5197238443532,37.2149809110336,36.3402000064846
