economy,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023,YR2024
CIV,39.2462430523195,39.5789275208954,39.8148249132764,40.1033535159388,40.3897111763003,40.8158099906984,41.1990861614655,41.3485787408863,42.2155540618304,42.9677946792186,42.0353639238876,40.9006893908487,39.7358564128979,41.1702694397522,42.3286252164879,43.6094921264082,40.9517099605746,39.3822650725461,38.4469601227279,39.1304040051151,39.7449654370679
CMR,26.6968746366006,28.0614711846286,28.52916352155,29.0037514872805,30.2501637658255,31.5241009388467,32.7668629923684,34.1736198723182,35.5282393406984,36.9144662515343,38.3091909184014,39.0855856738243,39.9253164421287,40.7578786402276,41.5741654218695,42.3834220797635,41.44128347734,41.6360032192384,42.0747363830357,42.5256687572639,43.0390465410173
COD,25.5005206430936,26.0922507790786,26.5808246272535,27.0918038078896,27.4131354501398,27.5001532345387,27.9593764048267,28.4610800849007,28.9027782322458,29.6801478127292,30.5801613394941,31.3231534747114,31.3115741626453,31.3904154924109,31.8331477015387,32.3254485638777,30.9139070121373,30.7374927318798,31.5861275252675,32.4982023432569,33.0949645555117
COG,35.6860765638177,36.6196006420242,37.4079125553857,38.116992347279,38.3351505468252,39.1569728133422,39.4662135517424,40.0030245807409,40.6099183658791,41.0390157547272,41.7020665014709,42.2744254984407,42.8760373617535,42.877307378474,42.9891705765463,43.5145905716188,42.5044477671263,42.5344544419936,42.7869212041324,43.2654143570793,43.7175483624836
COL,60.1807466760093,59.9142988102611,60.5700293016635,61.7640301647786,62.1660742523728,61.8400831915881,62.1818262591324,61.9676099164799,62.4296968051682,64.0616670279718,64.4364987701002,64.7711854821781,65.2477738663245,64.4222392466619,63.8669669659889,64.3961978439053,64.3699637015735,64.878264132084,65.0280217235331,65.6109008206861,65.7241823694145
COM,30.0812681366205,31.1624104340046,32.3033520669969,33.4614071038251,34.8826557468946,36.1336424597884,37.4846850488184,38.9152736139911,40.235708003518,41.6516659307815,42.9623455740833,43.9154341467448,45.3000546618772,46.9492173288324,48.5979479194304,49.9802426856776,49.2326728759152,50.0919048971113,50.348731426261,50.633018468913,51.1591217542869
CPV,61.5904877667846,61.8416426178392,62.0343709468223,62.2015974015264,62.3543094548033,62.6074507332652,62.8832154770577,63.0619191700886,63.2714795732946,63.4769188340617,63.7097582726069,63.9890842552476,64.2908861954982,64.5703768182819,66.2812275354,67.5992143568219,67.3290431655961,67.2463083147933,67.198429448886,67.3841957630139,67.5499251504628
CRI,63.4199673726668,63.4914380226854,64.6284513341516,64.9488056775981,66.4471512068889,66.9466848929579,66.7062706200481,67.2070159151332,68.8554790323389,70.9553732637655,68.2564210266688,65.7464505083211,66.3131121501664,66.7624976799882,65.2996449042766,66.5996504656771,65.3791822223277,67.2139018940829,67.6246053359613,66.3827288508814,69.6192467571493
CSS,65.2595532372455,65.2707380516865,65.4860502867425,65.6979271478435,65.767124427705,66.5053397375339,67.1941036450272,68.0097093239212,68.2525931559282,68.4531106544339,68.7738130219027,69.155304386917,69.5192298941602,69.9276426473679,69.9458225398757,70.7521223810337,70.6749933544128,70.4851292884347,70.7987016059043,70.7403430891539,70.7990987470259
CUB,59.4463589319156,60.6373695336996,61.8453634987458,63.2269793781474,63.342212892016,63.7017121800293,64.3168336838309,63.1703890364241,61.5519585989856,64.1803060368762,64.2131538850803,64.5962004764721,64.8844346857518,65.1360073981865,65.4555324987582,65.9474165383222,66.3211077968211,66.4435064508519,66.7936745437058,66.7834604681456,67.1960389295396
CUW,,,,,,,,,,,,,,,,,,,,,
CYM,,,,,,,,,,,,,,,,,,,,,
CYP,71.183160329101,71.21440428035,73.0942271243038,73.0954891491303,72.7230256002219,74.2486416967755,75.8020378353597,75.2738615141119,76.9169195087085,79.331990531558,79.0522045971705,79.7796335579961,79.306219888317,80.4250104876378,81.1733098836172,79.1544989721153,77.7572194414896,79.2312542345978,80.4699653664907,81.4093273142822,81.4578073582287
CZE,54.9835192232101,55.2289746054439,55.5382534866669,55.8696793895606,56.300183765374,58.3117469682179,58.9166519100802,58.5582623455175,58.8258013965952,59.45817945506,59.2119606722908,59.0490200759113,59.0271829127601,59.1392615238038,59.7002457742824,60.0862822506451,60.1444674808924,60.632143678808,60.4286416457804,60.5871625686937,61.8516691946901
DEU,66.3916331203167,67.834590380863,67.6353506671821,67.3476213975735,69.0449881138914,69.531812060413,69.6245128783923,70.6143963040454,70.228668900092,70.8152094828411,70.4767257159076,70.9759853455225,71.3556858152454,71.3142217227741,71.3851925415178,71.6630846015593,71.6559512297747,71.4070006981136,71.9534438323531,72.3926155732498,72.6164237512878
DJI,93.678238444753,93.6675667660418,93.6169725995013,93.535090976606,93.4354327403269,93.508965595324,93.5281793855919,93.4995036500294,93.511639098934,93.4867258919246,93.3896968358623,93.2723560939206,93.1564692327645,93.041040472684,92.9160959301651,92.8177550927403,92.8081699740809,92.6275507357945,92.571679830982,92.4285639385519,92.2769407847409
DMA,,,,,,,,,,,,,,,,,,,,,
DNK,73.0358445328561,72.9252698977169,73.5806817948061,73.529406550233,74.0389756363221,76.6697923761526,77.5903899683364,77.5706471940683,77.5941093768257,77.765156759104,78.1496705722712,78.0839708642778,78.617585859732,78.9511826608385,78.8985827369521,79.2310732242318,79.0113854001453,78.6001557779052,78.8086524498253,78.7221717281139,79.330803465223
DOM,62.5413587246926,63.6622285502119,63.9173592668984,64.5221560314344,65.6916671523955,68.607671372439,68.891880322439,69.5538462312631,69.7010195080925,71.6049118668822,70.8017143140267,71.1527249808892,71.2596679288126,70.2184572837292,70.312652999912,71.6539146664975,71.5693231071999,71.7397350648633,72.770944746094,73.4365338131703,73.7499423191835
DZA,51.8749861539072,52.7471480126678,53.7389001163239,54.7655015256435,55.7369182407433,56.8663162782856,57.6166272790117,58.3706549813845,59.0534872447277,59.6928527590247,59.5848214456533,60.0078982463763,60.1185685728887,58.8561891418821,58.75502744623,58.777382998983,58.2761950622328,58.2198528489355,58.0537400485733,58.1913415748377,58.2133758619657
EAP,32.2709212137079,32.8324587477991,33.7531720683569,34.0775612072058,34.7584500201196,35.5815131917881,36.0863431051804,36.9745145965124,37.3525916734012,39.2475964791959,40.9292596352861,42.4219053395499,43.1177448983783,43.5874574836679,44.1724329882583,44.8425750356599,45.3671710336408,45.7081966356023,45.3431885785627,46.2014177250231,46.6195086807058
EAR,35.2701985795278,35.5779310299796,36.1298785956201,36.4997628407401,36.8154070547197,37.3076207905271,37.627883607489,38.2412433265795,38.9100774714198,39.4338660085644,39.9580193903974,40.7108021874196,41.4657338992315,42.1817518377007,43.0006967948639,43.6372378448562,42.0783881531641,42.2103991280772,42.240539023977,42.4868828619351,43.0355884818434
EAS,35.8908836176745,36.4536890292824,37.2976946635727,37.6163498589815,38.2629998041567,39.0228471020563,39.5045890586897,40.3320959149131,40.6994504223595,42.4468933467233,43.9948280202982,45.3830004047856,46.0692830854019,46.5283433572732,47.0885998929594,47.7586923888732,48.2687163853332,48.554740320802,48.2858143978562,49.0736724935395,49.5137472823256
ECA,48.0560723434196,48.8099278992836,49.3840344135161,49.7924989941678,50.0148610701717,51.0478228138783,50.8277980340941,50.7550265266265,51.2682790488875,51.7615351044039,52.0904713495558,53.1299554293264,53.7935053641794,54.188247670037,54.7126502627857,55.4525156704777,55.2544805904586,55.2494562901699,54.6742869735513,55.4825110089937,55.8325603969644
ECS,61.1725764876525,61.6835786266113,62.1201299762242,62.5512828831111,63.2209792965126,64.4675746716665,64.6911544662801,64.9815882855782,65.2305078847203,65.6760207821895,65.9833090225513,66.4624963673751,66.818454881048,67.0860259743153,67.3571331107608,67.6387913701824,67.7884619127875,67.8804176431195,68.5530514609759,69.1095672744042,69.3731734459095
ECU,50.9855494371993,51.4430831005581,51.7556122867384,52.8737530919095,53.2794438869723,52.6565234774901,53.6098234032825,54.1171447165174,54.6902189023713,54.4869192548521,55.0206256641921,54.4112830836989,54.65026273824,53.9623760154301,52.8688881404047,53.2033113588467,52.3239345773939,50.9842146147874,51.1282687852885,52.5354896324424,50.7669798794512
EGY,46.7624705762713,46.1186885103671,45.2445881515105,44.6781609659177,45.0167262550183,45.8952676392402,45.9092333154061,46.7731615010139,47.6695219240856,47.5121924238853,47.6205829666049,48.7060699058172,48.9235326517436,48.3810136267644,51.4594343772588,50.2364117679771,51.1244278869218,52.3557441315673,52.4233638964086,52.5125919126401,52.8105546213588
EMU,67.0497959021988,67.6114717287382,67.8278362518708,68.1499387910119,69.3857582432492,70.482898605004,71.0427522893639,71.7941722584276,72.0628035274387,72.6415723899417,72.9503616076239,73.1093705073505,73.380776217786,73.4181848590993,73.5729375578176,73.6546939757842,73.7344271910015,73.7463597420455,74.0038423000259,74.3823733455121,74.5611619211348
ERI,32.1564654948697,31.3905437575211,30.9640815791832,30.9950782395484,29.4724875807263,30.0356989838531,29.6239158388382,30.8402926099545,31.1252464478823,29.3509575790246,32.033265305361,29.7974304030232,30.9015074557143,29.2729192798371,31.0590099021339,31.5372719976368,30.4375988371725,30.0942257010833,30.6262003314242,31.0392414205008,31.3427491891281
ESP,64.3088143825192,65.1301841353961,65.8514009199363,66.5261873994802,68.4673753987186,71.469398607505,72.7066952742291,74.7253735748109,75.1187528613923,75.5474729131241,76.5418960109216,75.7060906775321,76.1281299996035,75.6517057697514,75.6601391330433,75.4222925376582,75.2867523731049,75.2528246563399,75.5247361367108,76.475420743869,76.4350749196344
EST,60.9839149099889,60.732591977727,61.3949650208065,60.0956176991365,60.831103147791,64.5036828593831,65.4654681052685,63.1532586625615,64.4032814805666,65.4644274337664,65.9935205356187,64.7020052102903,65.8840238304643,66.2005612744949,66.4106676304277,67.2841878584407,67.2031106385003,68.2952469530391,68.785368217751,70.0335583785408,70.478745244026
ETH,14.8535065067694,14.5172703349324,15.1584033557094,15.8939561844975,16.5630090041893,17.1162261495396,18.2258721670096,19.1861755452634,19.6735853568464,20.5578350975924,22.2994356388915,24.1662892255839,25.9400878198106,27.8878646111214,29.4872181948738,31.2993893268397,29.746179087899,30.2266956336875,30.7088048338558,31.4640006362268,32.5755797551025
EUU,64.4897012864882,65.0345539755622,65.3711270747709,65.6503536731689,66.5982112202498,67.8257868001718,68.3918648141894,69.0360538685617,69.3070427205237,69.8563093946061,70.1245084783645,70.4092736797605,70.663613899067,70.6898991096232,70.8807894237711,71.0432179650413,71.1332945420988,71.3457100555799,71.6448152075055,72.0756511347745,72.4890327128754
FCS,34.4094581963165,34.7828703429125,35.1742479323989,35.5426872750525,35.9303192824749,36.3171586242474,36.8855728319097,37.3775366744666,37.6962236013836,38.0932597691174,38.7629228722888,39.4938653394789,40.0427770491429,40.4702228020826,40.9747113632631,41.4912932822497,40.1029325486556,40.1012182067414,39.6252076585948,39.8994304346753,40.3162191059388
FIN,68.9212593515949,69.190979952716,69.4871584468627,69.2389482910149,70.4704306256229,72.0259997582097,71.3877756595671,72.4666965570832,73.2386447663689,73.5940360920043,72.9109080005503,74.5357147978425,73.8103323870068,74.4117006308902,74.5912921431141,74.6496817273116,75.1611860894489,74.1751964950031,75.2016107061758,75.0161350143499,75.4572536406465
FJI,50.4220577572043,50.9018238928118,50.6231769549281,50.063712630092,49.4919038389799,48.9138172737827,48.325798871301,47.904886333943,47.4600701311043,47.0145804899801,46.4381553788592,47.4455046543771,48.2578904351915,48.9142213896286,49.5275129503195,49.9238479198163,49.0752909414192,49.1878451254561,50.0044550127246,50.6527738417219,51.2828414501781
FRA,71.9446864463875,72.3587950066235,72.2083077311103,73.0427238647503,73.9739571859445,74.3685450121943,74.8050250143304,74.884736451294,75.2867993899041,75.6199828774531,76.6214791222821,76.8790308927203,76.8342900560552,76.9833082622692,77.2706775622299,77.092702342475,77.6851732713273,77.9703526602748,78.1325704924034,78.2487367442902,78.0650150968351
FRO,,,,,,,,,,,,,,,,,,,,,
FSM,,,,,,,,,,,,,,,,,,,,,
GAB,49.8084280041311,50.0156742444175,49.7310102482648,50.2402537458281,50.0420720886115,50.0574165738412,50.8908299847056,51.6761449006198,52.271605736389,52.87423962734,53.2916548449755,53.5988635972576,53.7324982736629,53.7101386715588,53.6900013656944,53.7329017971212,52.9789949846865,52.9507599716328,52.6955588311197,52.4057146830885,52.1617227847048
GBR,76.1575090619576,76.455103970323,76.6152388104087,76.4727084252696,77.1735199909998,79.3124373721303,79.597590898558,79.632926632478,79.7733755626054,80.0873898089792,79.7971501548986,80.2128006152245,80.3999966837638,80.6321077679797,80.848389917889,80.6900024754692,81.8308592522647,82.1809081884755,82.5452863132061,83.2062219244254,83.0027962946641
GEO,37.9632093333924,37.1497284035358,36.5695464047588,37.1981095668925,37.7859810228217,38.2296745403604,39.0915338322354,38.2736382600997,39.8258290116134,39.5960459866064,40.5939074974354,42.6477716192691,42.0650375510804,41.515487558094,44.5424452064599,45.432591605437,45.5291636397443,46.3969152061248,48.0998346545718,48.2633526600798,48.880696375308
GHA,24.3625958167959,24.8565811487867,25.288312668557,27.8001838342598,30.3707066336509,33.0893271352197,35.9961542608735,36.7766163934906,37.4947416108468,38.2417948146852,38.6940595630741,39.222717893752,39.847907649739,40.4779009698499,43.3304443727721,46.2626006908497,47.3757103048859,49.650798741002,45.9717484467524,46.3573976923314,46.9338792969459
GIB,,,,,,,,,,,,,,,,,,,,,
GIN,25.6695335075449,26.3719189184784,26.8651554202943,28.0171061132818,28.8071482307466,29.1907420215084,30.1014559078617,31.3078486570694,32.3091884593265,33.3373765216158,34.1953252141567,34.7260591834215,35.7570844789116,36.5926607332043,37.2402353243893,37.559744591127,36.2099129957581,36.1673715625094,36.6305797488308,37.0171693809915,37.7281150700377
GMB,52.9568945112169,52.6119174631022,52.7173710968388,52.9853041530905,53.235913937204,53.7177687147601,54.1395392883354,53.3438713908554,53.5536628026544,53.5430702246149,52.9846547266769,52.9561021477881,52.674540908699,53.0309145342971,53.6492645551985,54.1109680059143,52.6244463491511,52.0082996322025,52.3324948218067,52.3366917563934,53.0004585853733
GNB,25.9444685578241,26.2932839696447,26.4522868136397,26.534102760203,26.6182875975769,26.8066320798921,27.0615733230428,27.545238920129,27.1807193951318,27.3750866666779,27.4407090744019,27.5812667985192,27.9553667523261,28.126449126859,28.2848942505895,26.4389055440372,25.6223678053346,26.3433093347714,27.7274781015429,28.1377661043725,28.6152045902427
GNQ,34.1218955219847,34.4631068023334,34.4381186004223,34.7689438720528,35.0525144231699,34.6932450073678,33.572569773828,33.3966470631531,33.4572768338056,33.3781006011193,33.5124530172236,33.4415468588349,33.2554361385846,32.9047541281407,33.9812218540233,33.8998005742912,33.7220632281932,34.1596229434067,34.3496118898717,34.4458158479388,34.7540538502149
GRC,65.6513672214308,65.7969789096494,66.4589041799024,66.4322560679937,66.9735722390318,67.5911309792269,68.3765748418971,70.4077134823234,70.9718803083403,71.175547803414,71.8138802616325,72.4496775055742,72.7080289339947,72.8089107521001,72.7433834266205,73.5304317669499,74.693425028396,73.3614429800662,73.2851970485516,72.5713945343447,72.6566767812491
GRD,,,,,,,,,,,,,,,,,,,,,
GRL,,,,,,,,,,,,,,,,,,,,,
