economy,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023,YR2024
BHR,43.9429196313401,43.6843509050045,44.8777557241595,53.1180542636418,64.2133791234367,71.4372673126356,64.9376677365426,66.9065925077703,66.5172271480683,66.9876399343585,61.3347998045045,70.5500803025,,,,,,,,,
BHS,47.9211598965908,50.3639616925235,56.6101944970371,58.5628262044726,62.1014630438913,66.0792068892282,65.148141397973,66.0139318501159,61.8419088839969,62.191058967285,58.0675278972269,54.083598026627,51.9421929315119,,,,,,,,
BIH,,,47.7751637938284,60.223763080251,65.6137184813918,64.0683205924254,61.84531111917,60.5488434520337,61.7159271649019,60.8344455049437,60.2166706701922,57.9682738840571,57.1711781131322,57.5236535627643,56.6595114683875,57.1691026496549,57.6585618063259,53.2893802522596,48.0992917361806,47.3447518824995,48.2673852259527
BLR,,,,24.8038771042749,28.6341928703729,35.9356304010168,42.8113733077251,37.9586183664502,21.7775564368289,22.926202521737,23.6326621102425,27.8828200949374,25.7170291419604,26.2361143981647,27.6140940559861,28.7688813037131,32.5082968438587,29.1729868961267,,,
BLZ,40.1698826312204,40.1065008277836,42.2243890062586,45.5500218829615,49.4066264782678,52.875376389189,49.834593380951,47.621805118508,46.4799548634684,44.870328091001,44.6944711868936,45.8912140120779,44.7352890566705,44.3763660186055,45.3308497476754,45.9626481720037,55.0782426439392,47.6178389837793,42.4867905443199,42.0392582524557,41.2775860732497
BMU,,,,,,,,,,,,,,,,,,,,,
BOL,42.6507012903778,39.7951588996808,35.1778876648113,34.3464279647996,31.4948343659664,34.0214297799199,36.029022193555,36.7535059221777,38.9658038429773,40.9310950343345,43.7497193000006,51.4488724591572,57.4086457676424,47.873300738401,52.1161124499522,54.8862654855189,69.3991245633785,62.8488382346261,62.9475276019569,60.2219708371781,59.2427794669511
BRA,29.3727702559767,31.8397841553463,35.4251666759672,40.6909379439314,45.7822559944444,47.4942898468856,52.7646576299427,58.0784911068154,62.5192932013758,64.2305738280513,66.0285103939577,66.8297006472797,62.1940069637572,59.4843092970149,60.2183479382347,62.7905050793429,68.6961548472792,68.8052246831437,70.6060973784652,71.0755405508788,75.6163785183391
BRB,67.2683263173175,72.7644717895012,73.6824583951755,71.2823043246832,75.5321427392734,82.7716199646163,,,68.4686508687501,68.774259678509,68.5146222791106,68.6678574028507,69.9902145429115,72.1398108078642,68.5529277484488,67.3743205679477,75.8841847266212,68.5058128222344,61.0737155039852,59.7307730097207,
BRN,,,31.7045594567715,34.2003517323403,31.7685275176143,40.1017864313274,36.9082710710888,28.1209484005362,27.9921423332786,31.1924155479326,33.2079784899882,41.4362678166928,44.3021638754597,39.4618611204976,35.0404687970572,35.7055507452154,39.6898831720749,36.2693770865454,31.5556345664422,37.0838497885739,37.7096482475039
BTN,15.1137476839245,17.1978616159467,20.3845618384093,22.3078367126537,28.6154679169836,30.8009857742806,38.4589220348196,43.0834159551713,42.2500390351052,42.2246322971743,41.0852999502378,42.5291421509687,44.1289341391622,48.3130245523484,54.8478285365288,59.3734191159054,67.5524988399457,65.0244986784361,67.8714365442651,71.4436682892915,51.8977716142503
BWA,21.935704704551,19.763428572926,20.936231035363,23.461755821797,26.3022588108671,29.3564386244731,27.5149277438416,27.8535285319926,32.9104608560684,33.1944622770528,32.5836928214003,35.9943679768934,32.6906447797128,33.9522213058753,34.7396633171423,35.9371549010473,39.7285319568677,34.5320284610526,29.8892158357415,30.0596034463188,32.9279208188928
CAF,7.16059184539562,6.89890787847171,6.70566037241739,6.78526082643897,7.02011112860774,6.96252915838712,8.30898124968165,9.18046542071693,10.7719414058324,13.5768259854235,12.7910233032414,11.7154335961189,12.3148432385651,11.2150177342096,12.3443319944716,11.7050145625006,11.7039071336529,11.7946888020579,13.0385826544527,,
CAN,115.443313139541,121.661092958293,134.12080712347,123.533648061052,124.097771689277,,,,,,,,,,,,,,,,
CEB,28.5205275448289,31.3078569144072,35.7302283181162,42.0840032900127,48.3762170853299,49.9120811539992,51.8652269295091,51.9652892347402,50.9770542101872,50.2581517139476,48.79026792526,47.8463114419706,47.8822121580133,46.3322094283207,45.8614558057992,44.7509549728803,45.9179005490282,44.2669499549253,40.7277309078356,37.5909553476819,36.9814657073985
CHE,142.70395699742,146.375355690516,150.182846860281,153.604189984029,145.86615450136,155.190042773411,153.937533375796,156.320795969339,162.230233160277,164.061039153883,165.124027269283,166.776966059943,170.385550398773,,,,,,,,
CHI,,,,,,,,,,,,,,,,,,,,,
CHL,76.7499857822204,77.634565408211,78.1133233692663,84.0752473162029,100.172568090545,102.687075908392,99.4755906592451,101.863485350982,104.266686517932,106.039690607085,109.059262772581,110.121398406265,111.31220923273,113.584914657417,118.194230900802,124.875809607498,124.137775199712,109.321889639942,112.621993376229,109.494972608125,103.388713916332
CHN,116.911160094503,110.318412911549,107.618484093695,104.210464888538,100.407960956815,122.30114770831,124.425608463989,121.167093127879,126.819734509975,131.939045697462,137.623726308462,149.628832038708,153.192761827313,152.089747458443,154.991560224764,162.207566232758,179.104100221958,173.554518720488,181.785162429715,189.606708989308,194.165996844811
CIV,9.48303011983717,8.85463546639546,10.149368807964,12.1552083745954,12.0323122094594,12.699282868801,13.0878719593805,13.168148828706,13.6834555407143,14.3175686042922,14.6906998099912,16.7417116291801,17.6694307998743,19.2505134817876,19.2748278273806,19.0476721988887,20.5738024943085,20.9963038205128,20.8539472820397,21.9036293631015,22.5184329531641
CMR,7.79541952361572,8.40286242580155,8.12353298418805,8.28508670414223,9.23971527903247,9.64395738517045,10.7779374242217,12.3263650704915,12.4120200108143,12.9611374928781,13.7278364272632,14.1903930856487,14.3706640485152,14.0633461453046,14.6820776289898,14.0910928751244,,,,,
COD,1.09523594047334,1.13960704796909,1.94439729755036,2.41095421355526,4.34458641170506,5.31192894200943,3.32382163504594,3.93873705237114,4.6954741955691,4.91397198759442,5.3536176326424,5.93167471593023,7.1121281512558,5.53598634132898,5.91738564865962,6.63540522970596,7.77351785936604,6.76403632346416,8.5404631141188,11.2863136949009,
COG,2.93264923853734,2.21035522374353,2.01041976164635,2.17001792231507,3.2133016767847,4.87224031469532,5.97974007920069,7.16938539992393,7.41275433322396,8.87867280525648,11.1598525258918,15.2272521698246,17.9395649927598,15.7845144454442,13.0035781117488,12.6399762805673,15.5564368746607,13.902630970771,12.7664269281269,13.7900478506587,
COL,22.1991386566001,22.7527186089507,27.3293271996088,30.5665682234071,31.3428821283831,30.058849809334,32.3529586377969,34.9599738877775,37.7448515262878,39.4836916913458,42.3846056970013,46.9053935998568,47.0541978052352,49.8054213986163,45.8707074728715,46.0415781067709,51.9987790610817,47.9124060650503,44.1883129591759,41.6579211967186,39.5325760607283
COM,4.16416657395075,5.16315796175395,4.98534469634907,5.35040930549283,6.35343539152693,8.78333732412975,10.4775984667333,10.6281935875176,12.0894196952257,12.8050752158186,13.6288653351441,15.8220261992571,16.1429576955409,16.4592204557401,15.9122728670131,15.5802237466904,15.062938071211,16.3887427830441,17.0621990774365,18.3346696474684,
CPV,37.8395090284701,39.1008095002529,44.8559642439518,41.7784504486587,47.7156988322521,53.1262342898702,56.4707434059343,59.9314092638016,58.5656233941807,58.5403296940705,57.6507481205977,56.4111670298392,55.104237005768,55.4240595425911,53.6607055362922,51.6385591168305,68.4560324470729,67.5616449738555,57.9177809708987,56.3288782962359,
CRI,,35.860219133817,37.8629840925686,43.7723776439847,49.3806062420387,47.6533510789576,44.3141331651118,46.0200427541641,47.4513205823866,49.7299243611404,53.0984453119684,55.1272484302097,58.6380537725523,59.6859060134447,60.3044594653273,56.1781065050747,60.1355330868079,56.5895695811113,52.6621990605343,51.1196932765605,51.9611237199592
CSS,45.1788022704682,44.3467229410636,43.8482529110468,44.0900689619018,41.4070400526303,49.3400822879548,42.5577712878868,40.528421222807,41.8749918559598,41.5203792341039,41.2317622075085,43.311498565714,45.1565453490022,42.9356571145538,42.9257126600679,43.8809623017712,50.1972369038925,43.3837221468963,36.4037461998168,38.8578362662228,33.5291891726463
CUB,,,,,,,,,,,,,,,,,,,,,
CUW,,,,,,,,,,,,,,,,,,,,,
CYM,,,,,,,,,,,,,,,,,,,,,
CYP,147.338509151311,156.676015413795,162.937571285187,180.680730068928,212.209238098344,226.355979301383,234.2515929319,242.541120297858,249.218122126626,254.66806457038,251.830384825679,243.416337343981,216.242757371797,191.783932232274,135.318599181494,106.684140672815,106.473520309929,87.3952443793853,70.8069403957086,60.571861381716,56.6577631532363
CZE,25.6084231471379,29.198511293775,33.8468188673217,38.7111386653992,43.2837473288349,45.0769166431167,45.8702955056247,47.9331340018142,49.0549453111,50.2898649104068,49.0926941934326,49.2604496354432,50.5721831167678,50.2324425641548,50.7185195587911,49.4401047128065,51.9829906329751,52.0361206166061,48.6347695390782,47.7195252266584,48.0283310281007
DEU,105.024726999965,103.75352043032,100.341277234171,95.4983439670839,95.4017333003769,96.8593447395117,86.7703784709742,83.2493965947192,82.1912777571376,80.6847771482794,77.7920367770492,76.5815039050479,75.9886830599554,76.0590859587592,76.6188414195566,77.9656968065859,83.809378912227,82.7038241987432,81.079187544963,77.253484574492,
DJI,21.1118901795143,20.0751157306315,20.1829119250613,22.5217826972719,24.3356079532783,29.3471303326915,33.1101651364158,30.9088339588642,28.9308988431593,22.1463874057357,22.1377018857024,21.7028460975101,20.4371265619881,21.1727542584921,21.6332373941692,22.3514833157846,21.153639250123,18.5968581486669,19.8343292529775,21.8231301046989,23.1025276600186
DMA,42.0733437896781,45.2101842127672,47.2177383513182,46.5457044101112,46.7316610211341,46.398284692243,50.4433536142261,52.3689632609876,55.2126750939529,52.6516931770331,48.813726061265,47.5724320136163,44.1506480003869,47.2243698473433,41.653873816514,38.3560218453579,50.7542625074397,49.3802060716119,45.8489422030946,41.7730066174571,39.3862299594619
DNK,145.292998792918,157.138147842747,168.745502563994,184.0374247006,190.31686614058,200.399182317735,192.829946750657,187.071128261478,182.294825006608,176.47778714251,173.406264223471,170.482608410684,167.059346282627,162.056089653455,161.960223775062,161.898678914292,163.53675512979,155.229321090433,143.406000566119,147.482098497207,144.093102209921
DOM,23.6407582982231,19.6494366342449,18.6926214053015,20.7082666024064,20.7401125439887,21.5664624818529,22.7350961859087,22.9374372388722,22.5374088267045,23.4371404845689,25.2661648516991,26.0392720542651,26.9063969746819,27.5827678514226,27.3911536580126,28.0978072005075,30.6276284346111,27.7700298032382,27.965465423142,30.8419895792968,31.920114353993
DZA,10.2103283916163,11.5002886298427,11.5208153731445,12.3058156265958,12.1301917581652,14.8475768615457,13.790133198986,12.5651064123385,12.9086438651722,15.0652748989807,16.4216636360138,19.2203451351034,20.2524548230485,21.8603855833638,22.387148870126,22.9128695368994,26.1172134194462,22.659990400839,18.2397846012834,18.846702518083,19.0340776687974
EAP,110.754901784507,104.657909453689,102.321901380114,100.242752701803,96.9070736288032,109.551547037997,109.866884489333,108.703224217931,114.553129059516,120.356065921514,126.037722133811,137.353912922117,139.946300814889,139.204295297604,142.608459027412,148.207438863858,164.315190416334,161.240024917114,166.775311047612,173.875120380215,178.02186941576
EAR,32.9041792044031,34.9299400855286,37.3147402439113,39.047407157954,36.958724759837,38.3066052964337,39.4820081711596,39.8317020139656,40.7227297013258,42.1021037851085,43.6901306964184,45.681716623232,46.0381108527846,45.5954539957506,47.173390079826,45.6598913128773,48.7611687614105,45.8197285277608,,,
EAS,142.729439257813,139.378415885766,135.853743557748,129.707731112795,127.38673426154,134.093301543572,129.977623603605,128.14734125053,130.245131092241,132.602629957151,136.113495401562,142.499480412204,145.418061235561,145.660116144626,147.530585915088,153.50717254213,169.212977424392,166.845880232813,169.928280184753,174.087256384638,177.145023533088
ECA,,,,,42.2562780064031,43.7402307124839,47.7239494868683,49.9677876978155,51.0998122918411,54.8241866171631,56.5991612339538,54.6959668792367,55.6382055509797,54.3195384506702,50.7483702672726,48.579148921751,55.401942544369,51.5687468764659,42.6721231360911,40.4602948559089,39.8314663226256
ECS,95.2089019898087,99.0456804113068,102.822553404562,107.477146734452,107.028517509986,110.20113866424,106.432635200994,102.519202827151,100.206306880192,97.4883517008315,95.0737712877678,93.9123843440637,93.2938491387704,89.0592364749361,88.1131018682077,87.1539272278066,95.8720750863189,90.5971226660742,87.4789477013255,81.8248517260353,79.730991865869
ECU,20.5413980220229,21.9843010481258,22.3312165490477,23.3804598593846,23.9648755618427,24.8896332211154,27.0843336858919,27.5915486903939,28.44437278344,28.5522332055412,29.208430980274,29.9362613682185,31.5046558000332,34.2208461040213,38.3374947486699,42.6915820194147,49.0557050652741,49.7533981232754,52.3799487703168,54.4947251674632,56.1805159157774
EGY,54.0429142798269,51.1654340531105,49.2909797353084,45.5152215665951,42.7975137803462,36.0927133507004,33.0722952214189,31.1549232899382,27.388449729504,26.2224394958043,25.6066805392918,26.316393760305,34.1348626252639,27.0698246737254,24.2952790707642,22.8487308972763,25.7894742547866,28.2307543894277,30.847002116672,29.2578215393464,27.5692279729149
EMU,90.1681997496834,94.7121127193255,98.311308629293,101.286930303063,103.118831441466,105.609552425936,102.830663987697,100.872499474297,98.8810062604977,95.8675936234866,91.7127209611491,89.014923065156,88.0530282705275,86.993015576815,85.7772798703434,85.0621151384372,93.7847754681116,89.1262396348782,85.1024834308933,79.8114955225789,77.443385231129
ERI,26.9424893274885,27.5632390071943,25.9882692375015,20.7357490413301,22.060976369261,16.7680727471697,21.2805376775865,17.5647022127032,16.1597177482946,33.9868058928029,53.241077381173,,,,,,,,,,
ESP,115.928325847413,135.871253994626,156.580256642945,167.635941463016,170.743020696995,173.382324159591,171.325123358508,167.027107954599,157.434331694924,145.759575372544,129.358996447371,118.216890256018,110.901834158974,105.15698823272,98.8298869234399,94.4116262931619,107.572523897153,98.4256244971566,88.1124065404768,78.3496832939301,74.2192017963659
EST,40.2980800105181,56.5739087115337,76.2245652785985,83.7476130434748,89.6688726260344,101.383034984081,92.8043492211177,77.7273393268142,72.2359626283806,68.5688128478961,66.2244826810727,67.7220402662715,68.4124027630138,62.8595377411996,60.7637234103393,58.2395451990957,62.4674951324135,59.2942307857999,57.2271887161449,57.661097453773,60.5354220304166
ETH,16.5291865259117,18.8657892604975,20.4493250657558,18.5250760306452,17.7101483486321,,,,,,,,,,,,,,,,
EUU,88.2135846373182,92.4873416650748,96.0901161015737,99.343001495997,101.353364781549,104.289973628767,101.65954871659,99.9052286099855,98.18261596812,95.5807714570649,91.715455164848,89.0321810804424,88.2213582589373,87.0043677219258,85.6969294828946,84.7559022306288,92.6709665328297,88.3060074107922,83.9137881337625,78.4727568689969,75.5841943141
FCS,11.7066962798372,11.3220142750689,11.8145154520771,14.8674596191136,24.7994010519967,24.5148473776577,20.8762354811505,20.3482466353939,20.7086261838516,22.0700857308751,21.2171486468925,20.2426553902507,21.4385546127433,19.7310741332861,14.3398287890285,12.6423098532311,14.3324364133311,12.9658946399489,12.1229884287594,,
FIN,63.7327470533763,69.2547338248333,73.4138990286994,76.2828840098579,80.1053265586632,86.308636201062,88.1332149861544,89.5337836128608,92.0754773478126,93.313414939778,93.3662043671516,94.9850612773084,94.7843702628907,94.0317570514361,94.8815247622949,95.9193855390369,101.738251257472,100.140293611616,96.1977943524903,93.2665806602944,92.0344393994847
FJI,61.1134716967661,69.1915847943942,79.0666889707575,78.7496782773846,85.9113508881267,89.605567220233,83.4615495494888,75.3880732634198,76.8012555942269,74.8887465351048,72.5969759825959,78.7659289376831,84.4251449377183,86.2066812169132,92.7963247404047,104.113881166689,130.050824259718,139.163957696995,118.38185167337,113.600553281903,115.346328808796
FRA,76.9744161883116,80.324329471898,84.3572835148986,88.974306564356,92.6357426084034,95.0966407247871,95.8471452301569,96.6491919516285,96.5785492959372,95.8769626871841,93.9159081503646,94.9454202268228,97.4904687619857,101.617830234188,104.624051971951,106.913030586051,125.397439701102,120.721909947613,119.290366998126,112.567354839828,107.58266062477
FRO,,,,,,,,,,,,,,,,,,,,,
FSM,18.3307916258715,20.1158942578119,21.0882832785147,21.3950762485095,20.2537737195357,21.5193914492829,21.0353841252286,19.7845904656692,19.5992989657358,19.9284813954265,21.5233388819611,23.2949098202818,23.1375384615385,23.2487465181059,20.3227040816327,22.8672588832487,24.1698437688974,23.4273633503821,,,
GAB,9.270946511217,8.46361766400408,9.55302311116021,9.95222909903567,8.66117230938388,10.091112978373,8.20999683204116,9.52767161179321,11.3020956739669,15.012821298493,14.5417251249117,14.5161472286238,13.8289895507558,10.2903622081637,13.0826930691649,13.3764779657931,,,,,
GBR,136.667035880836,142.664487913407,153.471395323663,169.583348638841,190.146653043876,191.129828943179,183.762819228277,169.61587364494,160.010705514872,148.906248602627,134.605055432715,130.08273790259,131.480106047871,132.333248459152,132.783359788981,131.443065370417,145.572075379344,136.161594591011,126.126397693252,117.978361754605,112.661832187589
GEO,,,,,34.4363345628058,32.7152366113766,31.8520769230266,32.879102622471,35.5362693389369,39.9045930084724,44.9483510774207,48.2300744379272,53.9934945176152,55.0685445137905,59.5107335386849,65.0153653606224,79.0383113819376,72.892358254461,63.0529057506879,66.057131134615,68.0816024992946
GHA,13.1724893671741,15.5440688136274,10.8575870160572,14.4884302260337,12.6134904703492,17.7369732584538,16.6607748086712,17.1952826473503,18.0717128637123,15.2923716479322,16.5048906269026,17.9335670472186,17.4356386560413,16.0995201444141,13.7141432192203,13.9372113856401,13.058528858537,13.0544311231372,13.2885237880865,9.44619497372883,
GIB,,,,,,,,,,,,,,,,,,,,,
GIN,2.59622910971066,3.87915654280266,4.60476073585137,3.26263943860801,3.23943146683863,2.65986866597769,3.94270199195746,6.8178937916267,5.91858015950185,7.34182007384099,9.93570310868044,11.8208499509811,10.772259870664,9.11569152802411,9.65173767168938,10.2918968518411,10.0230932191264,9.09358270499651,,,
GMB,5.03258038667537,5.85223886598166,7.21291896424901,7.54851230375493,8.73270872952293,9.16645259698903,9.49108014230579,10.4075521213533,10.0796538891506,9.98100085589005,8.8311855558866,,,6.09221630485146,7.05226804537001,8.2021724578564,8.15222243350758,8.87544997363302,9.62022046623071,8.72531354642466,
GNB,1.1406146620526,1.46468772744116,2.17916798609808,3.2143957296009,5.12193287345221,4.43143825383554,6.3595348790892,8.68660543992672,12.2237244144012,11.9864956964581,13.4338996126926,7.77995634782975,7.00586280603824,11.7090574410238,13.8535174051652,13.3472062573768,13.6100178194582,13.2872882536429,14.5582688129342,12.2819374811027,10.6256928760842
GNQ,2.72215431812877,2.14853263799982,2.37293393091507,2.80267296559979,4.10405482430278,5.31752124002543,6.07828531496565,6.4064820440112,4.83204994072443,6.863157222794,8.10847678929606,12.5262525944721,14.9468582596128,14.1214330973783,14.1882491471457,15.2395082821309,12.8708903076884,10.4542771122938,8.08192941445443,5.90842492713663,
GRC,63.8775428098327,73.6573957197981,77.5454374177186,85.7984237428537,90.5073136555285,89.22442515662,112.814277336853,119.201382534538,120.147931380692,119.790203680738,117.895057189809,113.433357315224,108.627097496027,100.647509860794,91.2069328032117,80.2122396702063,81.2709751259998,56.1973361608804,52.4567421241532,49.2157408211615,48.5410004453358
GRD,61.6179867190086,57.9510649627263,64.8766668373539,68.7935247685599,70.0770486884809,79.377116503493,83.9799398580034,84.8760208716829,82.8048136761002,74.2566602346301,65.2063355329454,57.3214285714286,53.7227840903144,51.0669057528748,50.6457030915135,49.5470652329837,59.3971695400769,57.3161056105611,53.6300615464685,50.9869662697148,54.851357115475
GRL,,,,,,,,,,,,,,,,,,,,,
GTM,26.6308452510316,25.7664440515198,28.8284931279669,28.6410259515017,27.7613592965688,25.7563600648175,24.2180601037473,23.9639376614018,32.1720830379679,33.1309585321585,33.4961486193578,35.2622053205775,35.7028467505685,35.1676232731098,35.0489070448464,34.0772266375075,35.850727668634,35.6614893229197,36.5948407687129,37.1320996600478,36.7834860946181
GUM,,,,,,,,,,,,,,,,,,,,,
GUY,53.2010488620779,57.122427428263,22.6581605785108,22.3572794646428,21.8393974995755,23.3480398713209,24.51380230878,26.4371988905893,28.7678132325111,31.9733407856098,36.6598740543025,36.502241062669,34.9527284059029,34.0693866275831,36.5704424077752,37.0927471310292,39.1757180392318,30.828624719599,20.187564075104,19.9285784055441,14.9511814759227
HIC,136.680178086627,139.382559577412,143.737712943252,145.655060777742,138.829328144768,144.563610416758,139.749989296499,133.950499051464,134.113565590909,135.853043621516,135.65051679929,138.794612313226,140.445387199459,142.280416347652,138.273517354734,145.120501360214,162.136254375685,159.633303461504,147.88533743385,147.915454910384,156.017348696009
HKG,144.761964130729,143.12769981411,136.800320417521,136.679742857212,140.285752688015,155.426161115447,185.58191267173,202.292745511598,198.531505076682,218.160392086255,233.211001170351,207.899328185199,214.300178832553,223.371866412043,219.908123250485,236.740071570624,258.902841699638,259.183988203515,264.442110646291,248.607943667108,231.037771669122
HND,37.8143681852083,38.8417580655353,44.7293531580234,52.270420067944,51.291832674053,50.3382201748979,47.4622470777193,47.3092310306697,51.2756482307446,54.7226868179144,55.0869372049161,54.5936002238152,57.8354023642267,57.7901974979755,62.8149597149301,64.4630328325205,71.2304636812084,67.7270471861986,70.0841626239484,75.6308247756834,78.22344042274
HPC,11.2243242589386,11.6535346254462,12.2906442215789,12.9689727571292,13.1764779847673,14.4344418840708,14.461478682549,14.6222907162899,15.820509320205,16.3239487790447,17.1628612958028,18.6437115776857,19.4847599756783,19.2444032912682,19.1271382876797,19.2790424593216,20.4836388072931,20.3318098949839,21.1528330713606,22.7229982468567,
HRV,,,,,,,,,69.2341449755896,67.9137838519632,66.7470980936866,63.1797743200448,58.9918174775171,55.9835191050696,54.2738253140054,52.9254641849064,59.1478598534047,52.8751591525322,50.5435072421278,46.4398333335074,46.8609410119769
