economy,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023,YR2024
AUS,23.8819093880673,24.5233189129708,25.4872372064967,25.5716480180669,25.5090768525458,26.9775545923991,25.108230070574,26.461435749675,26.3333149596521,25.1836151421438,25.5698594984676,23.6861098353126,22.3130168026382,23.4479311698975,24.1083351497002,25.2555129054284,25.402839408227,25.4357795203592,27.4019620848457,27.5167800860919,25.5307319894404
AUT,27.6147888470095,27.4182050564472,27.5909068762418,27.7667298480281,27.4122024469169,26.2777017438174,26.0396419655738,25.8570853999006,26.009804939464,25.9697730865151,25.7857017006482,25.5152402246539,25.9124691845374,25.8023213025638,25.7190926354333,25.5363771006496,25.6544867826211,25.7253456572227,25.8444683875386,26.0904948643547,24.5834201904085
AZE,50.7690323790767,58.7877819924137,64.9582315349244,66.160328626082,65.5185214713533,56.2619552546943,59.9948192629224,61.7339963903076,59.5173508549842,57.0544154549517,53.5868546669355,44.8913203383597,47.5578070076723,49.7017251037138,52.2509114518304,48.8232665251868,41.9563201571824,48.8181736249399,56.1467373576856,45.8408458162374,42.6119822379825
BDI,16.3230191571129,16.9330035986109,15.3152912436064,17.1561942189062,15.415205278109,16.9763256366128,15.3861562777509,14.8097338415988,15.791005307553,15.5846860549996,15.4515364871187,15.4180338407269,16.9063592990669,16.9790944347346,17.9191253800086,17.5450876204546,16.3339922370636,17.1450267497716,16.933802359546,18.155774589029,17.6555373481347
BEL,22.9599989488568,22.5737781481988,22.139925542401,22.2819524770029,21.59544849636,20.4890564622648,20.6595926026257,20.7514599517248,19.9956487544689,19.9151935690442,19.6190570732838,19.4767746872729,19.0981057822176,19.1545604130921,18.9641251486969,19.2417105698694,19.0811705163268,17.9965228539946,20.0021164809193,19.4660546903987,18.7357058631394
BEN,20.4994246078487,21.6135923867357,21.1570137776206,19.5111771844474,17.6606220766815,17.9195079292369,18.0090531395068,18.1374491115974,16.9566846878966,17.2437092893088,16.4115774866134,16.3850954444902,15.7020683118185,15.1075858507501,14.6419567509163,16.3125612015902,16.2905490528658,16.4674003775761,17.017826707817,17.3021977561605,17.3838276050023
BFA,22.6591757180332,20.1658324331189,20.5038527918156,22.5483344043863,20.5479237002055,22.9558804915607,26.0555520336446,28.3722709055706,26.8675103794383,24.0957515828697,24.9295392471244,24.3613757844362,24.8815173666488,25.1402372200063,25.5894433780973,27.4259133812459,29.4694767840377,28.5306243008568,26.0439488959765,25.7539427182556,26.5145073963928
BGD,22.7797200060528,23.2998442190711,24.0953205119221,24.5005410079343,24.7270013036793,25.2955721814431,24.9564767264585,25.0452996007551,25.3099593902625,26.3070701636507,26.3110467833576,26.8313948329541,31.0691513830358,31.2482919641603,31.9828135899766,32.8525491977868,32.9115650824449,33.3160943869001,33.9200804971876,34.5942721606063,34.0971743458877
BGR,23.1334052420728,24.2323985840088,25.370402523961,26.2601834036365,24.9905785476636,26.5673405144322,23.7541772436849,25.0301012066171,25.3837646988557,23.5074812631202,23.4443018802846,24.0301394911987,24.4597736962039,23.9892951281784,22.2389603260891,21.5624567722623,21.843324087593,20.7501971561216,25.3037212349858,22.7029866666098,21.1316956323365
BHR,,,45.2834880040933,45.9178652906561,50.4076629462208,43.0997000499723,43.9268581860394,48.2947958378082,46.3397302766462,46.6971284608616,45.3135767644884,39.0907990671172,38.2033398636175,39.9934662996166,41.4758871750475,40.6177669647554,39.1001079781372,44.2164324898801,46.3896273702963,43.4381277604186,42.2903517348565
BHS,10.3431253996283,10.8090522762856,11.7337529813863,9.25945110064285,10.3895116853506,10.0100581448934,11.4998771761611,12.0451419747876,13.0340285810231,12.939963533264,13.1841890278389,11.1534432655268,13.1841863831865,12.9253067028738,12.2620756365452,12.9893801310537,12.1169136946117,11.850128769627,9.50434632433366,9.77716369922666,9.62558738820676
BIH,20.2334932914418,21.4328425323645,21.0300824020691,21.7724374056523,23.2014104320358,22.9076469417103,22.4540096321725,22.1932597066813,21.6232008180939,22.3236748683798,22.1563691753674,21.7264522311122,22.3443510624615,23.1210747823113,23.7113564316664,23.2037923257609,23.7775660166922,24.7993812228801,24.6632482599279,23.721885700131,22.4260971974355
BLR,35.0189431066695,37.8387848851416,37.2070344531772,37.0472792241675,38.8242464026726,36.1139633461021,35.3917911979998,36.0880730361763,36.2806503161792,35.9037019421087,35.3790497233345,32.6923057673017,30.9584092512823,31.5544850881623,31.2656097096379,31.737128716913,31.3515556956682,32.144290729821,33.0290955450834,31.6950575540559,30.7081725380272
BLZ,17.5296122470878,17.1067830923414,19.0207043326734,20.1544257967177,20.2437331550786,19.3850622805813,18.2141330384501,18.8728848459132,16.1069146883141,15.8082252818975,15.8379694223947,14.5536010059023,15.4437196063941,14.0908583022047,13.6672354461825,14.0497462353602,16.2275294669346,16.9358302169145,15.4868338744118,14.4095485383145,14.5714201512027
BMU,9.61836268756259,9.95111886767338,,,,,6.59753236327659,5.66742455792625,5.11874218822023,5.29900911819128,5.00463985900816,5.12438047943502,5.34979364226582,5.50930538497597,5.7012359712742,6.37065036340846,5.63399872578246,5.29810754046927,5.32590434727504,4.63917441657433,
BOL,26.8396494762825,26.2692194219914,27.652247464959,28.2897904061027,29.7366397824222,29.2286844945559,30.1439417460822,30.3691066361261,29.3342196293346,28.5181929044884,27.6254998805738,25.2024162838659,25.3263589797711,30.1846229804293,30.385489117214,30.4627271604529,27.2757447830119,30.8437936181153,32.0192722610323,29.7722060416097,31.2590732889611
BRA,24.3066232905778,24.1725782850314,23.5440216718081,23.125380408552,23.0852937521799,21.8785926263801,23.2679773548596,23.1020509677218,22.1336473645034,21.2248099504522,20.4724627475115,19.3600439809564,18.3547582770536,18.1885023085758,18.7490514527988,18.7546275724707,19.5061183897524,22.123475195366,22.8194568521446,22.1441739229749,20.9406935313888
BRB,15.0878211641748,14.9456735174761,16.2232839435553,14.723406023603,15.1245152189883,15.4080285848763,13.2789225969081,14.1706839010436,13.4540784004027,13.7863495200452,13.7076112870512,13.6105578126234,13.317238219434,13.6200874515014,12.7833454127409,12.5530481916957,13.14764982754,12.595942867231,12.8135484901741,12.2874052538677,12.3572128753476
BRN,70.1910452305488,73.153005169136,74.9262615378504,73.3951062711011,76.4320816379343,67.2954813573315,68.6533507031802,73.6724144504971,72.655614353873,70.022444095261,67.8496307805484,61.3627773605269,57.2893638536308,59.7205889692852,63.2448184042319,62.5153210994416,59.1336302400797,62.7015642235623,67.9255854192344,61.7411860091314,61.6755225796828
BTN,34.5745128686706,34.0427943524964,35.6000595350092,41.6218746913227,40.8156244643724,39.4589101877082,39.32493053906,37.4178826768856,38.2126912443455,38.8444853647316,37.6449550742574,38.4680946453953,38.448996403302,39.0388793784971,35.2652134391702,33.0939030506784,31.7909765311756,31.6232724038612,31.8248447380802,29.4044714570934,
BWA,38.8219550208892,42.8549522076655,46.6243434434334,45.484421235941,41.10966210137,32.9148698460083,37.2789379627304,41.4322152540452,37.5753342991212,39.106229887551,41.7777034040156,37.5439994873569,40.3451621913098,37.1010050249191,34.8003276690785,31.947105419301,26.690568101143,33.0400332471158,37.4571297119178,34.0710602022733,29.3592759128261
CAF,,,,,,24.5736807244034,24.5099241422375,26.6383554299084,27.5230753744847,24.1910676004515,19.4826086120024,22.1252513485047,21.6382374370791,20.7372245546503,20.5557559569889,20.5119712162628,20.4481887695507,21.5873200020514,21.157300000739,20.7068173193684,20.0334561668613
CAN,28.3911197223378,29.2129915241778,28.8475544811015,28.6859019053535,29.3420195046589,25.0760182112778,26.3511331619895,27.1393405983891,26.6346687974256,26.6132351758366,27.1379424601872,24.4156825468916,23.2953005455848,24.0278028870792,24.6223059554353,24.0774078769413,22.4516173195,25.3317475177596,,,
CEB,29.4176847395587,29.5104721825403,30.038049615431,30.1613466826005,30.0921617074469,29.7823364097417,29.8123679649624,30.5763563689949,29.6263424045918,28.4226806345975,29.3029778023147,29.5197045389204,29.0047542211158,28.0127633407988,27.8141950960378,27.5220760553456,27.0580601426803,26.598984680488,27.3806317184565,27.6367264096285,26.0454530207636
CHE,25.5515101091518,25.8270742413749,26.0027931872877,25.9309450770322,25.9463011401392,24.7427872310642,24.6945258729978,25.031526472453,24.603891133013,24.7022127251447,24.323915072693,24.2011258209806,24.0899792080479,24.2176943229599,24.4239571771375,24.7211591296094,24.8279156756116,25.6355937154031,24.5433816560689,24.6708306418124,24.7247192539882
CHI,,,,,,,,,,,,,7.67577166610065,8.01938108801916,7.92367533443251,7.93089515501041,7.65409465237542,8.86439875936375,8.38306788106733,8.22051703911843,
CHL,32.7525021838824,34.0353024141328,38.684729192628,37.4665970166252,31.9839914243068,31.8892011542261,33.4669030156191,32.4417542348483,30.5583003272184,29.4304373078105,28.9028670653185,27.8806404106495,26.7795650481896,27.3811560671383,27.8615227739821,27.1184422429165,29.8295676046618,30.860053303873,31.0330474006021,28.8030257311404,30.0858422756464
CHN,45.2328326582556,46.3816216984585,46.8865028592172,46.1852362301075,46.2364191302482,45.1788587231356,45.7066207106778,45.8002054108107,44.6820698165478,43.3938707801605,42.2827157791092,40.0475902161032,38.811156093921,39.129944350895,38.9777001747097,37.7642333162735,36.9115624066306,38.0924722040717,37.8945266620066,36.7725030223561,36.4756594453045
CIV,15.5260750475447,16.2241764456125,16.5839543942617,16.483170824856,17.4088361491375,18.0163071461274,15.9765793754723,16.7624007263304,17.7324551897287,18.9795295741683,19.8455486242141,20.1215578301808,20.820713814142,19.8085626532407,19.1116818893978,21.6420400540965,20.7022034045474,22.1030350664638,23.0445423474416,23.9006374307143,24.0438599104554
CMR,27.6768854698155,27.9657412557505,28.704565046287,27.1251768898711,27.6000470998579,26.5112531811637,25.8445117305141,25.7767597299444,26.624872181086,26.7419459294765,25.7078027839026,25.0914880063978,24.1821445706245,24.2621952863109,24.6822312095632,23.826878053897,23.0380654380784,24.4925542356924,27.1303593377196,25.1308706019034,23.2350957105105
COD,31.7824234941503,31.706002446974,29.2943469787201,34.3633671355341,32.9518891770136,35.9314571550511,29.1029769216412,38.636424619178,39.1726260796598,39.9816041724909,41.6198309477347,40.537636098592,38.655052456977,39.2934247373311,38.2165467089592,34.4712510908167,35.1616850161085,42.3529383597517,41.9573891532378,39.5009688150508,39.869084235537
COG,65.864484078508,61.7104106958137,62.6291888487541,57.0704175228573,63.9419789342891,55.6979481298564,66.1791697837805,65.8738951997526,65.3102191154701,61.989308125115,58.0014155398265,48.6789561936062,38.4474514101503,45.9671895089887,54.391991835456,50.1286715725578,33.9517597969829,42.893702942357,49.2455523632312,45.2236339577947,40.121557238814
COL,29.7258920854426,30.3481497700898,30.9134600266245,30.5790350660201,32.1310911250351,31.2470343359106,31.3713561004301,33.3021551703249,33.4055006173979,32.7475552904174,30.9858527230854,28.5894478881361,27.689162311787,26.8148589146209,26.8954667535946,25.993426836769,23.439238595813,24.5553120236384,26.1230022316952,24.6925648854384,23.0607806747001
COM,12.2062936509226,12.2064983176676,12.206432106225,12.4102413287259,12.1356370474847,12.073328072351,11.775324962086,11.6973185544088,11.2226651481809,11.648240313246,11.6109251303108,10.4084081560234,9.85451807028183,9.13735009601101,8.87679585626469,8.5310006225517,8.08945324004138,9.3792276382052,9.63879809359056,9.52779062082263,9.55716190941501
CPV,18.2180833159781,19.2110778495222,19.0922781266815,14.0115441145192,15.4815103318879,15.9694598343425,14.9414577543955,14.5699784845003,14.00680796227,14.5782787253826,15.4556956659682,14.6158909934146,12.6668493291087,12.5188038438799,14.6286899740782,13.2851974278212,14.6866327211119,12.5191470013199,11.0789238411144,10.9776694022766,10.6673986664263
CRI,24.6690619237543,24.2695341122995,23.7198679368366,23.8937947565006,23.5536024382425,23.5227381446589,23.3229652114345,22.5898706745828,22.2048773810709,21.3449724793135,20.6164054191975,19.9678784677773,19.6500112824728,19.3145397059632,19.5581432647296,19.2336569312753,20.3678511278951,20.6057923603832,20.6464381116167,20.459253835237,19.7069225452506
CSS,30.1818106798697,33.7894934258021,35.476159469903,35.3463513086064,40.3637318877745,31.7624006992937,32.7784870940704,35.5628234850052,31.1426320241695,30.4030380275484,29.5321625482472,24.7502642396391,24.180767605956,25.2121785186899,25.4666364934236,24.3964525899627,24.3719958619709,29.2764972873304,36.151204786258,32.4926117797987,37.1434993408655
CUB,22.0396303955187,21.5268299936084,22.2047369498775,22.5269990563768,22.3864961360912,22.6047036082474,22.8936077602288,22.258298304102,23.3671948701822,23.150308497952,22.1520752925073,22.3538093576701,22.9428012655288,24.3566251471414,24.8779064658428,24.5495399680549,23.0186675609211,23.347541717258,23.7832356383659,24.497265486032,23.8481550383595
CUW,15.02736671908,15.4098404091381,16.0921965506674,16.3959922621749,15.2140225018826,16.9450402530542,15.0197289233141,13.6386620146608,13.7863246725506,15.3389624484324,16.3585494364432,16.5035976098599,17.1537622222003,15.4098974290629,14.4127503636018,13.2746383749834,11.9846938667569,11.436769306643,11.1890586123849,11.6877248208857,12.1862862941161
CYM,,,9.82859311015743,9.65080208027573,9.08453134393436,7.90355933394894,7.06530749303623,6.81332422400659,6.85794611515241,6.92395107976706,6.89618179181609,7.00603914795633,7.28391318982217,7.19381923258219,7.41439057356221,7.70795298167285,8.13491587686282,8.36764213758581,8.08055165134334,7.84424780332668,
CYP,18.067453251524,17.8911353003281,17.830157800694,18.1971192501955,17.8966297974596,15.9545009113836,14.4791152125979,12.7453636495298,11.7579854336711,10.7492783120679,9.97287676875997,10.1909463210663,10.836514879496,11.3472324007128,12.0224270287232,12.7890118881986,12.8234844954585,11.4804477138081,10.375046731535,11.3336799309353,11.1357928688814
CZE,33.4524157670713,33.5317423512837,34.2768164992188,34.147619592136,33.6216094655094,32.9918730301951,32.7825374564339,33.3153047782183,32.6118775656289,32.3750644937133,33.5256056944841,33.515061761941,33.0261220764687,32.2345069182507,31.2449402120943,30.8172927602906,29.6728490106408,28.5164055991395,29.2185730464326,30.0237282227463,29.2098380644386
DEU,25.8386247078115,25.6870805044481,26.2600466577088,26.4597084438011,26.0432629920287,23.8380974911486,26.0371435344861,26.2795286339924,26.5450401531822,25.8779408891742,25.9859539549736,25.8737038512745,26.1732405694774,25.9754703565139,25.8506477811784,25.5415743169893,25.2353421894561,25.1570468778005,25.560348825259,26.7958505063624,25.6229541900267
DJI,,,,,,,,,,11.3865800627511,11.612957172612,11.3951494809576,11.3387071221455,12.4061244543166,13.991615352663,14.6103467336685,14.5456933567204,15.4059788148715,15.0308727802738,14.432376023443,15.913892950777
DMA,16.8272462469191,16.0776967254217,16.4681516773035,16.1554158164328,14.5994243871575,13.1643405618567,13.542839229991,14.7847029833916,15.0217799795012,13.4469362528695,13.5409587791002,11.9415971243125,12.5108806035108,11.6477982459601,16.4273165670357,16.4478298361598,12.143682386304,13.0406747989946,12.6067753689955,12.7501207770175,13.8759556554372
DNK,22.1370994736383,22.1118631886264,22.6855310952049,22.0583080495124,22.6089943597854,19.8459601671915,19.3679354644121,19.8459237938884,19.8506421545794,19.734359858156,19.4044479337978,19.5644428511085,20.2319629319966,20.4236252284711,20.5755636281273,20.6402200527554,19.5550544065806,19.3930980986428,20.6688567291554,23.6155835404278,24.1417253330521
DOM,31.8129445090859,30.2693576810614,31.1098612659885,30.5469468544139,29.3755031583439,27.3561708818325,27.2729956898842,27.543253721519,27.3630347889582,28.042816852784,28.3860007406051,26.9345632876959,25.8795514870557,25.7840049829017,26.9196437003489,27.3564369481505,28.8243175766758,30.8689593199686,30.8255427451738,29.3086832346831,28.724388436827
DZA,44.9814633218361,48.5068360058496,50.8913842012469,50.3717168823853,51.6161712058703,42.0128802106709,45.2431946364671,44.9869856015855,43.1950549091774,39.7438543670176,38.5614138325673,32.7565009315894,32.205164049828,33.4766949498416,35.3432586054084,33.5743211841578,30.0235803787213,36.3214812457704,43.0521306240802,37.5476547378243,36.1956789537864
EAP,44.1448119131642,45.1086466513726,45.5815165942985,45.0174495670723,45.2187045216172,44.2473368542596,44.2135666803346,44.407435293865,43.5394059061259,42.4277987793817,41.5242462880759,39.4966443487951,38.3761567102292,38.6886137427269,38.6296835864233,37.5151599065249,36.6827044985204,37.9195791718088,37.9192668938292,36.7587748514551,36.4067585951681
EAR,35.0450922566118,36.3205303112042,37.4544160282473,37.1290679536991,38.460712106263,35.1421080590432,35.7815608143166,36.6961238836623,36.3771682038298,35.6358900069927,34.8260901559493,32.4358048630215,31.947989808737,32.5172839307576,33.5732212487743,32.5854853967625,31.5060348626974,33.6592032549588,35.0333114712033,33.7010194364235,32.4003843575144
EAS,33.5666045524572,34.1271876721872,34.8386768802455,35.2488758702688,35.4218211158598,34.8812037407776,35.6584191427883,35.7021564366644,35.5253620649796,35.6725373092568,35.8037390534085,35.0997240379964,34.3088280843799,34.7819980816094,34.9284460779112,34.1907056654118,33.8677695698849,34.9599660546561,34.9268472299649,34.1396972073806,34.1703069706237
ECA,27.1622388757394,27.8931248730015,29.142159925849,29.4605807067437,30.044621562689,28.0011670246245,28.5042890869152,29.9149818968078,29.7103938830857,29.7242220838463,29.9466013502127,28.6939288375661,28.8083479859015,29.4365610536586,29.8933105482595,28.5291922951444,28.297872975987,30.4816625940864,30.8625051524798,28.3757493987019,26.6498664572621
ECS,24.0858766323004,24.2457855517087,24.5523807580814,24.5174934375735,24.6175377205364,22.9576663325552,23.3690559120446,23.6455019525291,23.5131279105113,23.1812919904945,22.8995799429898,22.9012908182227,22.717116670962,22.9716457473858,23.1689483763275,22.9839464670511,22.5652263092597,23.1876147469927,24.1726367014579,23.8052050319667,22.9337441546898
ECU,29.6637383769892,32.1244730702211,34.7933483797009,35.4352292862054,38.9201614839835,31.0916213331503,33.9061751825852,37.4057005178901,37.0917503800762,36.8322936524171,35.7119955282529,28.0900423392523,27.5339637947157,28.4680086969835,28.0147488586162,26.6504631266844,23.9811344799811,27.3494898826986,29.5835905417542,27.5754259552504,26.5126558399741
EGY,34.6679167525242,34.1486722376973,36.1547353084021,35.0653866809882,36.2125516471245,35.8164459796584,35.7845184816841,35.9517175990081,39.2513148623634,39.8869544184046,39.890323943662,36.6302017267482,32.4559533476046,34.3958677753768,35.3298750589345,35.8254244102931,32.3694442999707,31.1876357851451,32.7114314313038,32.7344752545444,32.5624789967949
EMU,23.7264319939191,23.5323965838333,23.7022605655196,23.6840203194255,23.3008385914946,21.7648484797891,21.9790474581716,21.9633207561464,21.7759519767234,21.4496117312847,21.3131280332015,21.6592205403206,21.6571323953923,21.6335129665037,21.6475882452419,21.5959722618689,21.5437442442846,21.7502371715299,22.3269795807324,22.6900208583923,21.7420971601577
ERI,19.6127388525368,20.4623875049573,18.1529072515031,19.1952082293037,25.9146824489119,21.8193391437224,,,,,,,,,,,,,,,
ESP,26.9674522329282,27.1317779343664,26.8985528012609,26.2669355504802,26.1869489550822,24.7821508122163,22.985948966945,21.8871702738867,20.7992748782776,20.0279432010078,19.8695989889783,19.9230622051822,19.7937250159622,19.9047199031815,19.7385743840512,19.9779055762497,20.1193927811735,20.3165748530524,21.2234793725829,19.9575232630573,19.4537517327028
EST,25.4261030005361,26.2552926540896,26.9431146026321,26.8422158711628,26.1319416506077,23.2761523015463,24.0345491849484,25.3466745057015,24.6316781428684,24.6780044555117,24.1060210413845,23.1154851402023,23.2340417592371,23.180862044638,23.288660554967,22.313384878363,21.7717078135052,22.8309113256209,23.0907684533786,21.3455594501819,20.148164473251
ETH,12.6855403366012,11.7888335264129,11.5923160493911,11.5894966658928,10.2068542889297,9.68348044252178,9.43512813822331,9.6646421928884,9.47613796506918,10.9445569914695,13.4713245062584,16.2977936386153,21.9325618536317,23.5819066692345,27.3057073050799,24.8223642571985,23.102295222549,21.8500262615029,22.7175269590867,24.483682223713,25.3549716564031
EUU,24.0303380212323,23.9004769401152,24.1207732230321,24.1517010318708,23.8480826111023,22.3582585009031,22.6177345030241,22.6877210607751,22.4190543502834,21.9960358930692,21.9306545008919,22.2992803606134,22.2621165717958,22.1882646077921,22.2099113749196,22.1561981200117,22.0261391708374,22.1935144577288,22.8657674703213,23.2465763904202,22.2723760079881
FCS,,,,,,,,,,,,,,,,,,,,,
FIN,29.3761536087085,29.2555840307046,30.2474242310296,30.6721408753388,29.5650517623923,25.6620904063609,26.1853763280839,25.0390832511194,23.3588517701544,23.2981321591964,23.0618639333511,23.3039316434498,23.4765920163918,24.4706416384075,24.1107349992454,24.1466052876512,24.227220617039,24.2326060040842,25.1808292783738,23.4698440157157,22.7842138257665
FJI,19.7616287741578,16.4509285714286,16.1619035995268,15.4808293965184,16.0860936934707,16.677811857564,16.972580397166,17.4133402875203,16.7229680523622,16.3372143531674,15.0127657452154,15.1712702717256,16.2026860305427,15.6940487656539,15.5373182374238,17.0371781659464,18.7117601509417,18.1141496835627,17.7938183842384,17.2796027005972,16.4638965835642
FRA,19.6686920294036,19.3552308487449,19.0188918781413,18.8988946301681,18.6335203970131,18.0198241569733,17.5945885002022,17.6800048726048,17.4684347699959,17.5699939241217,17.3416195349368,17.236441547058,16.9433572396904,16.7483032647876,16.725283255726,16.907003960354,16.272651205236,16.0877289574672,15.769153788105,18.1109847493837,17.2101481972036
FRO,18.1192660550459,17.2377522979248,16.9418353654979,16.8681133127567,17.323554204054,15.9632461064758,14.2357139589148,14.3028113524523,14.1939613784274,13.813416288844,15.6681830410644,16.4855344459202,15.6007434708684,17.3064999745896,17.8879353159704,19.1133470734853,20.98884824361,19.3886369010512,17.7312172621374,19.8281002687084,18.2998185585605
FSM,6.04940283740864,5.16568492454759,3.95459186837864,3.0467472277909,3.65725106032344,6.81964467996625,7.21926182402666,8.13791504448747,8.32839320983445,7.29917863503109,5.97589617420489,6.05754807047787,6.04695384615385,5.42941504178273,4.86645408163265,4.81791878172589,4.87352330782266,5.00232506532782,5.01864496057164,5.05851594697164,4.99334889583356
GAB,51.5005373966573,59.9223608108533,59.4663196551434,57.2222057277107,61.7420000109434,50.4467532257807,55.1924628115731,60.8812104614947,58.8246016166913,56.6086168756874,52.7222416503812,48.1836272968661,45.0378509048684,45.4673089938161,47.1270856238547,47.6788640928906,41.6943815013115,50.0677458030335,56.1297414412736,53.8697961936404,52.9002411654134
GBR,20.2198255952825,20.2645432136421,20.1946444035506,19.7229026460162,20.0744967754056,18.7333630455206,18.5566755103695,18.3010218899425,18.2827169299324,18.592711752238,18.3478341562377,18.1397353548933,17.6677948178206,17.8215277161884,18.0023660420923,17.8736338534045,17.4957170827215,16.9553165949957,16.8198596717719,17.6714033030008,17.1246523065486
GEO,24.1757682481195,23.7580566049101,21.7144431794284,20.9005637350092,18.9437428243398,18.9263871900367,16.8779105151474,17.6800367830185,18.8467444528085,18.03372091427,18.1712886955425,19.7698929026282,19.1221601510136,21.2674893565554,20.9042764578834,20.0073713952459,21.0709552310751,21.0675612607865,21.329779714521,18.8799548618776,19.5837398345335
GHA,24.716756265122,25.1254359413042,19.3820947702815,19.4928065701,19.3995645523361,18.5140921293401,18.0149428066597,23.8636600934779,27.1365335859295,34.0898222065997,33.8982030516643,31.1193795046839,27.6932546491989,29.9522176933621,31.1777436281076,31.1077243700312,29.8767542337189,28.4050146696866,31.470050505779,29.4666223817331,31.519769781916
GIB,,,,,,,,,,,,,,,,,,,,,
GIN,20.9236440966749,21.9879538645841,34.2753959440443,30.7663957919196,32.9328375718068,32.2887263194246,32.3138372958105,32.6144005582332,31.5767582978151,29.6407139185782,29.6941648521559,26.3246416118291,30.1038432883843,31.653986926333,33.3410014345781,29.390798702636,28.5122742669412,28.8210712335353,26.5029300686511,25.7306393241004,25.1163848517075
